date,Pollution,Food
2/19/2012,562932.7807,712122.0873
2/20/2012,557504.7864,707241.204
2/21/2012,552260.2964,700844.195
2/22/2012,544913.6261,706458.0062
2/23/2012,541225.6763,703064.8006
2/24/2012,546716.3882,702671.7912
2/25/2012,503828.5118,702173.1732
2/26/2012,533587.7423,702163.8244
2/27/2012,531007.6227,699273.2294
2/28/2012,529634.7411,697022.8795
2/29/2012,541747.2534,700529.6089
3/1/2012,549373.6151,701601.6627
3/2/2012,554448.6767,702418.5636
3/3/2012,548023.1229,697212.9895
3/4/2012,540509.4242,695352.2505
3/5/2012,541190.6249,690102.1275
3/6/2012,539466.4054,694528.0651
3/7/2012,533755.7548,689788.9763
3/8/2012,533583.5977,688851.3175
3/9/2012,536256.2759,687477.2863
3/10/2012,530098.4897,687653.6537
3/11/2012,524278.0667,686341.9678
3/12/2012,521076.5025,688927.8317
3/13/2012,528192.2804,687882.5928
3/14/2012,531457.9382,687039.3014
3/15/2012,539108.6149,689318.6967
3/16/2012,538033.6625,693298.0875
3/17/2012,541420.0358,699001.6556
3/18/2012,537094.7682,696990.3833
3/19/2012,537849.9481,695754.3066
3/20/2012,541343.2571,693783.7857
3/21/2012,541002.3599,693838.1151
3/22/2012,542722.2177,690858.2107
3/23/2012,543062.9233,686904.7027
3/24/2012,545007.0759,680851.2651
3/25/2012,543589.5126,690882.5161
3/26/2012,532824.6532,688228.0298
3/27/2012,537895.4156,687895.3244
3/28/2012,541943.7701,687197.2952
3/29/2012,543687.3262,688175.0446
3/30/2012,548509.6312,693296.2925
3/31/2012,540407.5892,693774.2235
4/1/2012,540287.9885,692731.6809
4/2/2012,534178.6307,688831.3427
4/3/2012,539028.8675,686189.8379
4/4/2012,539413.687,688088.6998
4/5/2012,536522.336,688487.4341
4/6/2012,529180.1486,689037.559
4/7/2012,532624.9773,687376.6365
4/8/2012,527766.6696,682957.3285
4/9/2012,521469.9503,680672.1779
4/10/2012,523340.3558,681478.3752
4/11/2012,527120.3368,681613.0608
4/12/2012,528961.1968,682546.7122
4/13/2012,526042.3794,685978.2447
4/14/2012,526609.2801,687292.8325
4/15/2012,520347.5581,679012.8002
4/16/2012,513787.4232,680597.5548
4/17/2012,513739.2778,678387.4624
4/18/2012,508585.2619,676459.7181
4/19/2012,515594.8421,679163.9885
4/20/2012,518277.0223,681239.4356
4/21/2012,500703.5634,675921.3836
4/22/2012,501294.8366,653647.8795
4/23/2012,509957.1916,673787.0313
4/24/2012,517346.7085,675739.8344
4/25/2012,523314.742,680036.7339
4/26/2012,523147.5686,678878.6882
4/27/2012,521333.405,683286.5645
4/28/2012,517832.9742,687034.601
4/29/2012,510691.4792,683665.8868
4/30/2012,510036.203,679199.5587
5/1/2012,512456.608,680744.5611
5/2/2012,513974.881,680646.6801
5/3/2012,515783.6338,681725.6162
5/4/2012,512128.7547,681283.6688
5/5/2012,510846.8309,680720.5337
5/6/2012,507075.9755,678714.3019
5/7/2012,505067.9746,675467.937
5/8/2012,508240.051,673714.4292
5/9/2012,507612.4693,668589.3051
5/10/2012,258282.77,422721.17
5/11/2012,260764.77,421779.52
5/12/2012,261686.77,427187.09
5/13/2012,256157.77,409838.65
5/14/2012,249449.77,419174.07
5/15/2012,257635.77,421501.12
5/16/2012,504996.1957,674346.7943
5/17/2012,257434.77,417711.21
5/18/2012,258734.77,420013.83
5/19/2012,259686.77,427501.25
5/20/2012,500222.1265,675376.1822
5/21/2012,499637.7346,673888.9255
5/22/2012,257196.77,423770.1
5/23/2012,259906.77,425873.77
5/24/2012,260399.77,425638.1
5/25/2012,256292.77,422114.28
5/26/2012,255362.77,426025.39
5/27/2012,251781.32,424264.7
5/28/2012,488726.0298,668115.767
5/29/2012,490130.8027,668224.1796
5/30/2012,242919.37,417311.05
5/31/2012,490412.0605,665069.9908
6/1/2012,499968.3734,670994.6191
6/2/2012,495439.2255,670891.7568
6/3/2012,488012.8622,665767.2237
6/4/2012,486142.8909,660983.09
6/5/2012,488929.9477,655783.2987
6/6/2012,491440.7459,661222.4461
6/7/2012,494540.9054,665747.1859
6/8/2012,479726.032,668007.0457
6/9/2012,488214.8056,666902.0469
6/10/2012,481998.2365,665027.975
6/11/2012,479135.0056,662875.3821
6/12/2012,490400.9815,665197.8041
6/13/2012,491700.4542,663107.2844
6/14/2012,491963.1669,666971.8571
6/15/2012,495163.8206,666765.4195
6/16/2012,492474.142,663572.1273
6/17/2012,486509.0374,660763.675
6/18/2012,484013.8305,658576.2173
6/19/2012,485628.4079,657823.4704
6/20/2012,487653.3326,660527.2915
6/21/2012,488929.2328,660157.0398
6/22/2012,482153.0102,656543.9157
6/23/2012,477764.7771,646764.2424
6/24/2012,465033.8635,631784.9435
6/25/2012,450749.3819,613551.1189
6/26/2012,472425.8872,607076.6547
6/27/2012,482522.375,630180.2231
6/28/2012,485066.0913,652766.7935
6/29/2012,481741.9704,644623.0428
6/30/2012,480771.8404,641667.3769
7/1/2012,477183.5641,639343.7294
7/2/2012,477090.6363,642469.7531
7/3/2012,478437.2723,649587.1872
7/4/2012,478261.4788,641155.4774
7/5/2012,475965.5964,651313.7792
7/6/2012,471432.8368,642812.3271
7/7/2012,473535.1425,648304.2932
7/8/2012,467807.3214,647871.1247
7/9/2012,462492.2728,642190.9092
7/10/2012,467776.8038,639209.8213
7/11/2012,476846.24,638663.1118
7/12/2012,478430.1664,645094.6904
7/13/2012,469006.3059,614742.6556
7/14/2012,468851.6792,626895.9077
7/15/2012,470534.6697,639519.3542
7/16/2012,464939.2787,638687.811
7/17/2012,470339.1637,641108.8781
7/18/2012,467167.5433,645569.5807
7/19/2012,474811.2351,632714.742
7/20/2012,480628.6823,632028.3678
7/21/2012,476744.7221,639543.3932
7/22/2012,466960.5364,634559.8306
7/23/2012,456996.6942,574350.9649
7/24/2012,465769.1256,627736.5073
7/25/2012,471538.8071,643207.7763
7/26/2012,474399.2575,648441.477
7/27/2012,470547.0217,644492.8739
7/28/2012,474084.4724,641059.6887
7/29/2012,466426.638,616619.0516
7/30/2012,466791.4539,636294.8717
7/31/2012,467589.5602,627408.7845
8/1/2012,473292.9507,632148.0122
8/2/2012,472783.8897,638172.8617
8/3/2012,473649.8088,637759.0403
8/4/2012,472872.8492,650982.7246
8/5/2012,466363.6278,645791.8943
8/6/2012,460756.1681,640452.0397
8/7/2012,466435.6,636244.4761
8/8/2012,467430.9826,637353.7748
8/9/2012,471986.7637,636279.7029
8/10/2012,472179.4777,636465.0502
8/11/2012,468325.4133,638689.3781
8/12/2012,461676.3833,640480.4697
8/13/2012,463237.5997,644854.4426
8/14/2012,465972.5613,639357.9399
8/15/2012,466457.9394,641265.0855
8/16/2012,465036.0566,618354.1832
8/17/2012,466521.3817,621324.1209
8/18/2012,469640.181,638212.9607
8/19/2012,467210.7192,640245.2879
8/20/2012,463148.7122,639551.3538
8/21/2012,463401.1106,636811.3164
8/22/2012,460775.4431,636133.1638
8/23/2012,460785.1758,634112.4911
8/24/2012,464852.7976,631663.022
8/25/2012,463497.8259,636016.1352
8/26/2012,458333.4676,635485.7389
8/27/2012,456697.5605,632141.624
8/28/2012,461295.0159,629276.1196
8/29/2012,463714.1118,620564.4007
8/30/2012,467201.9252,622828.8226
8/31/2012,468442.7522,632123.5794
9/1/2012,469679.8624,629584.5412
9/2/2012,466158.5686,632017.6877
9/3/2012,460574.9224,630400.3479
9/4/2012,451858.6459,608195.1283
9/5/2012,455383.5582,631765.2492
9/6/2012,455592.8911,634530.4262
9/7/2012,462921.5305,630761.3992
9/8/2012,468559.9355,632733.3428
9/9/2012,459576.3018,631810.5356
9/10/2012,459124.8626,628944.9939
9/11/2012,458550.5914,628457.6841
9/12/2012,464488.9255,628032.7537
9/13/2012,461906.0905,631255.0336
9/14/2012,462234.8024,628939.8997
9/15/2012,459291.3429,630372.296
9/16/2012,453792.639,629988.7114
9/17/2012,451778.5396,630905.8215
9/18/2012,454073.0488,630813.5673
9/19/2012,221206,391762.9724
9/20/2012,462469.0441,631519.8122
9/21/2012,460515.4498,630535.5638
9/22/2012,461632.728,631491.6492
9/23/2012,455092.5232,627564.2752
9/24/2012,454446.1977,628774.4935
9/25/2012,454043.5387,626458.2842
9/26/2012,457630.4108,624707.3746
9/27/2012,458899.8768,625713.3351
9/28/2012,454503.558,626122.5605
9/29/2012,459979.828,624156.9316
9/30/2012,454385.6619,622776.3843
10/1/2012,454686.0434,624430.8467
10/2/2012,453536.2459,623745.6234
10/3/2012,460266.4784,622399.9415
10/4/2012,462722.366,625118.1199
10/5/2012,461751.5328,625762.5033
10/6/2012,458963.5167,619893.6037
10/7/2012,450248.4029,621032.7374
10/8/2012,447903.5976,621590.373
10/9/2012,455753.3292,621171.5714
10/10/2012,460265.1107,623591.5502
10/11/2012,460102.458,622935.7004
10/12/2012,453937.9366,624128.0497
10/13/2012,451520.9128,626035.8908
10/14/2012,448060.5092,624320.9052
10/15/2012,445235.6524,622700.3634
10/16/2012,442135.5685,622731.3616
10/17/2012,442776.465,620166.9513
10/18/2012,447361.1989,618633.0488
10/19/2012,447557.0885,617972.1432
10/20/2012,446258.8561,619054.2756
10/21/2012,441439.9321,617827.0737
10/22/2012,438600.3949,616237.376
10/23/2012,437683.6647,614882.9902
10/24/2012,439198.1143,614488.8353
10/25/2012,431953.8225,609430.7082
10/26/2012,424451.2544,597698.7189
10/27/2012,434979.055,607144.4723
10/28/2012,428749.35,612201.7821
10/29/2012,428603.1554,607697.1062
10/30/2012,436819.3129,596466.7194
10/31/2012,436714.9892,591794.3712
11/1/2012,443008.0698,594592.3962
11/2/2012,448127.4892,596455.6329
11/3/2012,446841.6743,593062.3985
11/4/2012,443854.2202,601499.5384
11/5/2012,440442.8143,607621.0309
11/6/2012,438718.8096,598893.2449
11/7/2012,447891.211,605038.6534
11/8/2012,450025.7036,603388.1338
11/9/2012,448599.4601,611351.3696
11/10/2012,451538.2971,609844.8262
11/11/2012,444932.3629,594639.6879
11/12/2012,428064.4975,576297.6288
11/13/2012,439261.2195,594555.3167
11/14/2012,209357,366103.48
11/15/2012,453203.09,601073.7504
11/16/2012,452394.5189,603274.2021
11/17/2012,451532.8788,603898.095
11/18/2012,448097.5758,604699.6011
11/19/2012,443565.6326,600471.6261
11/20/2012,441604.5837,597873.3233
11/21/2012,444953.9828,596525.8112
11/22/2012,442725.5369,591746.2054
11/23/2012,440842.9253,587367.1835
11/24/2012,435776.5322,588100.3773
11/25/2012,435049.8172,588672.3293
11/26/2012,434202.5442,588214.8791
11/27/2012,434516.672,587137.4751
11/28/2012,436253.7215,588956.3972
11/29/2012,436773.5451,588397.682
11/30/2012,438538.2197,590800.4581
12/1/2012,435856.7232,598770.2602
12/2/2012,433526.4759,602954.4351
12/3/2012,430390.3231,599878.3959
12/4/2012,434828.2866,598162.2985
12/5/2012,442215.9553,597163.842
12/6/2012,443333.833,600643.3479
12/7/2012,442335.1782,600020.3645
12/8/2012,444296.9342,599971.25
12/9/2012,436604.4829,588085.6119
12/10/2012,436530.9317,588923.524
12/11/2012,437403.9189,592837.4174
12/12/2012,434530.4697,593460.1762
12/13/2012,436672.7544,577794.6222
12/14/2012,439201.6597,596883.7187
12/15/2012,448818.0685,602957.1168
12/16/2012,443588.2091,598170.5061
12/17/2012,440236.0258,595793.0147
12/18/2012,440967.9937,592626.6203
12/19/2012,443547.9269,589871.2913
12/20/2012,448598.3627,590994.548
12/21/2012,449748.243,592442.3868
12/22/2012,447706.7171,594326.8317
12/23/2012,443576.7247,592780.7
12/24/2012,437676.8204,590927.8946
12/25/2012,431253.2712,585067.1138
12/26/2012,429001.4979,581098.5087
12/27/2012,427414.2657,581110.0104
12/28/2012,425253.3123,583602.1817
12/29/2012,421624.7304,583369.5578
12/30/2012,427770.7827,582788.7799
12/31/2012,428692.4623,582266.5463
1/1/2013,427915.6787,581905.9129
1/2/2013,427104.9765,580153.2387
1/3/2013,432086.6212,577716.816
1/4/2013,435469.5708,580363.7558
1/5/2013,436617.2218,578111.0505
1/6/2013,429863.3863,579653.414
1/7/2013,431207.9192,580782.8148
1/8/2013,207736,357853.25
1/9/2013,442191.7333,580909.0837
1/10/2013,439898.5945,581836.6045
1/11/2013,430075.7351,582372.4086
1/12/2013,434089.2285,577725.018
1/13/2013,440994.9824,570788.128
1/14/2013,437059.0623,567195.2036
1/15/2013,434898.9926,562585.2979
1/16/2013,434531.5062,569317.5776
1/17/2013,444544.1461,574272.1294
1/18/2013,443854.1361,577450.9646
1/19/2013,442083.1388,578752.1498
1/20/2013,438093.8206,577086.6377
1/21/2013,431424.2399,573750.1375
1/22/2013,423165.7231,570871.9877
1/23/2013,432173.6839,571460.0443
1/24/2013,436883.3986,574261.4184
1/25/2013,437850.9773,573442.0144
1/26/2013,439104.0284,575929.5176
1/27/2013,438471.6935,576119.753
1/28/2013,434690.2222,575149.2952
1/29/2013,435496.847,573809.7591
1/30/2013,435464.6044,571055.8323
1/31/2013,435994.3804,569953.9836
2/1/2013,436206.2738,571624.9818
2/2/2013,432929.4817,570817.3794
2/3/2013,431429.7934,573800.4742
2/4/2013,428555.4253,572400.1889
2/5/2013,430588.4857,570593.7782
2/6/2013,433165.078,570396.726
2/7/2013,435513.1523,570148.5599
2/8/2013,436650.0797,571384.0734
2/9/2013,435497.2613,572408.6402
2/10/2013,434088.0437,572652.0958
2/11/2013,431549.8042,568634.5579
2/12/2013,433490.9411,567783.1795
2/13/2013,433084.6523,569080.9347
2/14/2013,435340.1185,569752.2145
2/15/2013,437721.2485,571557.5052
2/16/2013,427236.9462,572067.3439
2/17/2013,427700.8313,572634.8607
2/18/2013,428956.7271,571385.1355
2/19/2013,431287.5574,570995.1152
2/20/2013,432729.451,570213.5113
2/21/2013,434342.979,567438.6569
2/22/2013,435279.5091,570169.5848
2/23/2013,431162.9912,572508.1797
2/24/2013,426539.7782,570029.6474
2/25/2013,426691.3086,568558.1724
2/26/2013,430432.3447,566363.0681
2/27/2013,427658.7379,565023.6552
2/28/2013,427205.7131,564398.7954
3/1/2013,428316.0759,559306.8518
3/2/2013,423266.7746,563886.3138
3/3/2013,419615.5339,564178.5497
3/4/2013,417397.0922,561325.1168
3/5/2013,413406.6858,558644.8195
3/6/2013,418787.4109,559500.3526
3/7/2013,418794.5602,563862.6626
3/8/2013,432625.1546,566706.6317
3/9/2013,429328.6934,564828.0995
3/10/2013,420381.5286,561000.6523
3/11/2013,419423.7938,560652.5261
3/12/2013,424133.8114,561490.6813
3/13/2013,426382.4979,562964.3249
3/14/2013,428118.8252,561125.3828
3/15/2013,420029.1964,562707.5342
3/16/2013,426251.0188,565189.8679
3/17/2013,424423.5119,564739.5815
3/18/2013,421306.1972,562103.4409
3/19/2013,421867.9997,560231.6945
3/20/2013,430504.1544,561364.4774
3/21/2013,432852.8804,562849.9806
3/22/2013,434712.3257,563588.7715
3/23/2013,432799.8243,563749.5773
3/24/2013,429446.9237,561428.931
3/25/2013,426280.7465,558819.7638
3/26/2013,427071.9294,558631.1498
3/27/2013,430011.5602,558747.4323
3/28/2013,429651.9544,560296.9774
3/29/2013,430094.2545,563075.5879
3/30/2013,430135.0428,562282.4025
3/31/2013,425128.9588,563232.9092
4/1/2013,422083.5083,558037.4225
4/2/2013,424484.2007,558834.619
4/3/2013,423571.7174,560536.6016
4/4/2013,421262.2613,557107.6959
4/5/2013,429556.7201,560137.2489
4/6/2013,427255.3181,559608.323
4/7/2013,425502.7254,561422.4619
4/8/2013,425023.0831,557658.5133
4/9/2013,420251.4172,551915.6864
4/10/2013,421983.5759,552477.1253
4/11/2013,416456.4222,544801.6707
4/12/2013,420521.7093,555881.9106
4/13/2013,414051.7014,558697.3816
4/14/2013,410284.2022,552552.1436
4/15/2013,409161.6706,553246.1092
4/16/2013,410781.0197,549016.6795
4/17/2013,414117.7388,548467.6463
4/18/2013,208486,346446.37
4/19/2013,423109.048,555634.8336
4/20/2013,425879.4593,555175.0818
4/21/2013,422794.8546,554368.7313
4/22/2013,421602.5055,552486.5502
4/23/2013,422012.9084,551321.4185
4/24/2013,421807.1303,550311.535
4/25/2013,420384.2788,551664.3485
4/26/2013,420885.9596,551548.5357
4/27/2013,417333.5077,550930.5831
4/28/2013,411255.6222,547212.5958
4/29/2013,412244.6344,549507.8988
4/30/2013,412949.6418,545810.3928
5/1/2013,418167.3812,545649.6984
5/2/2013,423598.9159,543953.2354
5/3/2013,424403.7587,547165.5055
5/4/2013,423291.3348,550059.2702
5/5/2013,416334.9262,549753.6095
5/6/2013,413962.5288,548240.8241
5/7/2013,418692.519,546255.57
5/8/2013,424906.1584,546674.712
5/9/2013,423439.1146,542383.772
5/10/2013,425499.1803,547941.0836
5/11/2013,431253.2809,548340.3507
5/12/2013,427749.5438,546637.7262
5/13/2013,430916.1779,545977.4493
5/14/2013,425684.2546,542062.2758
5/15/2013,427934.9932,542080.4509
5/16/2013,431055.1095,543778.5503
5/17/2013,430823.1899,550034.5571
5/18/2013,431065.8247,551606.3992
5/19/2013,430997.755,551034.7919
5/20/2013,424641.0342,549876.214
5/21/2013,423830.7777,548038.5212
5/22/2013,423126.7598,548398.5987
5/23/2013,423783.6355,549732.8366
5/24/2013,428625.4452,547135.5972
5/25/2013,429747.6735,550551.2117
5/26/2013,424958.925,544535.9062
5/27/2013,416476.6175,526986.9647
5/28/2013,412886.3091,536385.8944
5/29/2013,430925.5258,549686.0948
5/30/2013,436209.6714,552617.3926
5/31/2013,429197.4931,550845.9886
6/1/2013,422833.479,545490.0179
6/2/2013,422000.2205,544478.2173
6/3/2013,420579.7419,544586.0207
6/4/2013,424999.6283,544264.6096
6/5/2013,425188.8132,539400.4114
6/6/2013,427134.2406,540116.9146
6/7/2013,427753.3567,536063.0748
6/8/2013,427663.5171,535913.3928
6/9/2013,425569.0457,534508.1636
6/10/2013,420547.4821,536716.3482
6/11/2013,425010.0726,540913.38
6/12/2013,428642.8781,543939.4493
6/13/2013,437672.8458,550524.1179
6/14/2013,438337.8492,548365.7929
6/15/2013,439219.5304,550701.4481
6/16/2013,436256.8054,549824.6961
6/17/2013,434031.304,543720.1064
6/18/2013,430397.3523,532558.7506
6/19/2013,432008.6601,537810.4386
6/20/2013,429726.286,533502.8868
6/21/2013,435591.6091,533139.9144
6/22/2013,435230.1581,534781.3317
6/23/2013,418324.5439,531673.2073
6/24/2013,418077.4983,533287.2274
6/25/2013,429436.9032,540165.1199
6/26/2013,438702.4016,541794.6144
6/27/2013,440064.284,538800.078
6/28/2013,445291.609,544793.7353
6/29/2013,444631.5635,548368.3631
6/30/2013,437523.3387,546782.2429
7/1/2013,440656.5179,545459.4207
7/2/2013,444197.3808,545117.9989
7/3/2013,444912.7454,543299.2927
7/4/2013,441831.0143,540027.5938
7/5/2013,433803.0604,542135.6789
7/6/2013,423976.885,537549.041
7/7/2013,425593.0605,534357.2508
7/8/2013,413875.1044,532086.8805
7/9/2013,426549.7563,527661.8133
7/10/2013,433985.4358,534679.9915
7/11/2013,435991.037,530798.9829
7/12/2013,436623.2031,521461.5669
7/13/2013,441387.3338,536335.0816
7/14/2013,436879.5541,538539.9849
7/15/2013,422847.615,533865.9395
7/16/2013,429615.7533,537588.8027
7/17/2013,428175.8398,536543.0861
7/18/2013,429024.1748,537577.8325
7/19/2013,436796.423,539704.7466
7/20/2013,434471.6863,539113.2122
7/21/2013,432097.9375,539039.817
7/22/2013,429904.07,532667.6477
7/23/2013,429295.269,525514.947
7/24/2013,435651.1959,531108.225
7/25/2013,422926.3435,534876.4522
7/26/2013,441107.3417,535275.7081
7/27/2013,441857.3486,537119.3027
7/28/2013,437695.3983,535934.4962
7/29/2013,433403.973,537572.9487
7/30/2013,434358.906,536926.2529
7/31/2013,436520.7596,534948.9785
8/1/2013,435545.5352,533112.5551
8/2/2013,428815.5386,525874.1065
8/3/2013,431168.2087,532830.9218
8/4/2013,430583.6476,533629.6381
8/5/2013,424980.9088,531324.1832
8/6/2013,426890.1639,526935.8499
8/7/2013,426171.2385,529130.0265
8/8/2013,434854.7346,531620.9648
8/9/2013,435585.7687,531994.7343
8/10/2013,434545.6444,531271.9514
8/11/2013,431029.0341,530078.1246
8/12/2013,426484.1538,528926.8294
8/13/2013,427006.8192,526783.5162
8/14/2013,432008.0469,527835.9768
8/15/2013,436847.5972,530613.7964
8/16/2013,440491.9149,531476.9556
8/17/2013,438260.613,528640.9933
8/18/2013,440938.2178,534619.5456
8/19/2013,437493.1716,533290.8176
8/20/2013,438033.6474,530648.1693
8/21/2013,445002.2992,531153.0374
8/22/2013,447397.369,529409.7586
8/23/2013,428660.4487,531157.9833
8/24/2013,447010.772,529909.5388
8/25/2013,435690.5574,524868.5672
8/26/2013,443198.7637,528876.8021
8/27/2013,448440.9764,529409.7866
8/28/2013,448529.544,528139.65
8/29/2013,449342.4406,528597.807
8/30/2013,451985.0088,528457.2409
8/31/2013,452799.7625,530682.7495
9/1/2013,452077.3948,529691.0564
9/2/2013,444876.4603,530772.5254
9/3/2013,441230.5734,529128.3073
9/4/2013,444132.179,528347.6914
9/5/2013,446362.2972,526100.7901
9/6/2013,449988.4287,527690.2927
9/7/2013,444415.6194,524386.5496
9/8/2013,435765.5612,524601.458
9/9/2013,432655.7676,522213.1819
9/10/2013,442150.5407,525335.5855
9/11/2013,443999.54,527393.9828
9/12/2013,445015.4864,530169.8577
9/13/2013,446254.7931,530993.1932
9/14/2013,443684.6778,531900.9173
9/15/2013,438632.1486,530567.0178
9/16/2013,418962.433,525164.7953
9/17/2013,409018.9702,493684.459
9/18/2013,431434.4185,532155.9824
9/19/2013,437381.0229,527066.4177
9/20/2013,439840.223,529008.2997
9/21/2013,436674.3866,526863.9296
9/22/2013,436022.8668,529462.9795
9/23/2013,435093.881,531823.5595
9/24/2013,436166.1016,529465.3731
9/25/2013,428945.9265,527730.0745
9/26/2013,420325.6652,499581.1121
9/27/2013,436467.3102,529461.0707
9/28/2013,432208.9342,527444.66
9/29/2013,429318.9769,528724.0549
9/30/2013,428684.0346,530053.9743
10/1/2013,429815.5081,525755.6587
10/2/2013,433125.1965,526012.9237
10/3/2013,431770.3547,529705.1661
10/4/2013,375879.7119,500809.6493
10/5/2013,282965.3963,391320.8944
