well,field,source,target,valueSource,value,latest_date
3815,20,SOUTH WEST,ALL,5808.58,165.96,6/25/2017
3158,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3162,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3166,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3170,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3174,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3178,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3182,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3186,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3190,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3194,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3198,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3202,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3206,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3210,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3214,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3218,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3222,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3226,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3230,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3234,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3238,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3242,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3246,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3250,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3254,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3258,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3262,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3266,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3270,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3274,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3278,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3282,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3286,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3290,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3294,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3298,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3302,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3306,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3310,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3314,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3318,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3322,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3326,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3330,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3334,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3338,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3342,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3346,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3350,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3354,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3358,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3362,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3366,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3370,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3374,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3378,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3382,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3386,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3390,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3394,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3398,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3402,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3406,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3410,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3414,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3418,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3422,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3426,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3430,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3434,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3438,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3442,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3446,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3450,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3454,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3458,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3462,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3466,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3470,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3474,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3478,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3482,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3486,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3490,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3494,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3498,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3502,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3506,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3510,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3514,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3518,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3522,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3526,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3530,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3534,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3538,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3542,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3546,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3550,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3554,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3558,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3562,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3566,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3570,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3574,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3578,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3582,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3586,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3590,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3594,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3598,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3602,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3606,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3610,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3614,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3618,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3622,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3626,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3630,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3634,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3638,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3642,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3646,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3650,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3654,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3658,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3662,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3666,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3670,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3674,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3678,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3682,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3686,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3690,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3694,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3698,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3702,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3706,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3710,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3714,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3718,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3722,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3726,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3730,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3734,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3738,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3742,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3746,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3750,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3754,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3758,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3762,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3766,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3770,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3774,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3778,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3782,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3786,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3790,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3794,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3798,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3802,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3806,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3810,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3814,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3818,31,SOUTH WEST,ALL,5893.33,168.38,6/25/2017
3156,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3160,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3164,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3168,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3172,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3176,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3180,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3184,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3188,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3192,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3196,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3200,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3204,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3208,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3212,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3216,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3220,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3224,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3228,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3232,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3236,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3240,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3244,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3248,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3252,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3256,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3260,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3264,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3268,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3272,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3276,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3280,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3284,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3288,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3292,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3296,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3300,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3304,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3308,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3312,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3316,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3320,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3324,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3328,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3332,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3336,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3340,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3344,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3348,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3352,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3356,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3360,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3364,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3368,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3372,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3376,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3380,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3384,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3388,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3392,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3396,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3400,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3404,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3408,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3412,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3416,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3420,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3424,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3428,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3432,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3436,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3440,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3444,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3448,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3452,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3456,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3460,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3464,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3468,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3472,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3476,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3480,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3484,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3488,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3492,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3496,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3500,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3504,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3508,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3512,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3516,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3520,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3524,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3528,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3532,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3536,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3540,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3544,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3548,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3552,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3556,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3560,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3564,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3568,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3572,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3576,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3580,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3584,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3588,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3592,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3596,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3600,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3604,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3608,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3612,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3616,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3620,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3624,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3628,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3632,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3636,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3640,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3644,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3648,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3652,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3656,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3660,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3664,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3668,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3672,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3676,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3680,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3684,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3688,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3692,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3696,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3700,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3704,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3708,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3712,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3716,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3720,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3724,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3728,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3732,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3736,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3740,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3744,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3748,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3752,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3756,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3760,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3764,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3768,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3772,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3776,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3780,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3784,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3788,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3792,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3796,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3800,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3804,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3808,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3812,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3816,28,SOUTH WEST,ALL,5618.88,160.54,6/25/2017
3157,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3161,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3165,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3169,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3173,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3177,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3181,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3185,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3189,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3193,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3197,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3201,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3205,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3209,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3213,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3217,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3221,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3225,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3229,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3233,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3237,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3241,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3245,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3249,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3253,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3257,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3261,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3265,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3269,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3273,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3277,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3281,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3285,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3289,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3293,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3297,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3301,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3305,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3309,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3313,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3317,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3321,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3325,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3329,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3333,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3337,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3341,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3345,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3349,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3353,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3357,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3361,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3365,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3369,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3373,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3377,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3381,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3385,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3389,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3393,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3397,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3401,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3405,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3409,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3413,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3417,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3421,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3425,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3429,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3433,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3437,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3441,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3445,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3449,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3453,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3457,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3461,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
3465,30,SOUTH WEST,ALL,5678.99,162.26,6/25/2017
